data,cnpj,cnpj_basico,cnpj_ordem,cnpj_dv,identificador_matriz_filial,nome_fantasia,situacao_cadastral,data_situacao_cadastral,motivo_situacao_cadastral,nome_cidade_exterior,id_pais,data_inicio_atividade,cnae_fiscal_principal,cnae_fiscal_secundaria,sigla_uf,id_municipio,id_municipio_rf,tipo_logradouro,logradouro,numero,complemento,bairro,cep,ddd_1,telefone_1,ddd_2,telefone_2,ddd_fax,fax,email,situacao_especial,data_situacao_especial,cnpj_basico_1,razao_social,natureza_juridica,capital_social,porte
2023-02-15,12657869000605,12657869,0006,05,2,LOUIS DREYFUS COMPANY AGRICOLA,2,2014-06-16,0,,,2014-06-16,0131800,6810202,SP,3525805,6617,ESTRADA,VICINAL JULIO MESQUITA A GUAIMBE,S/N,LOTE: 01; KM: 10; : FAZENDA CAMPOS NOVOS;,ZONA RURAL,17550000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,12657869,LOUIS DREYFUS COMPANY AGRICOLA S.A.,2054,24690538.0,5
2023-02-15,13111495000410,13111495,0004,10,2,,8,2013-11-29,2,,,2011-06-22,4622200,,GO,5218805,9571,RODOVIA,BR 060,S/N,"      KM 504, SALA 01",JATOBA,75901971,11,31063020,,,,,,,,13111495,AGREX DO BRASIL COMERCIO E EXPORTACAO DE GRAOS LTDA,2062,351495154.0,5
2023-02-15,38850314000318,38850314,0003,18,2,FAZENDA SANTA JOANA,2,2020-10-14,0,,,2020-10-14,0115600,"0111302,0112101,0113000,0116402,0119905,0139399,0151201,0153902,0154700",MT,5107925,9907,AREA,"FAZENDA SANTA JOANA - RODOVIA MT 485, KM 42",SN,      ESTRADA DO MOROCO,AREA RURAL DE SORRISO,78898899,65,35499000,,,,,contador@ggfbrasil.com,,,38850314,GGF AGRO LTDA,2062,210000000.0,5
2023-02-15,13111495000500,13111495,0005,00,2,,8,2013-11-29,2,,,2011-06-22,4622200,,GO,5211909,9433,RODOVIA,BR 364,S/N,      KM 233,ZONA RURAL,75800971,11,31063020,,,,,,,,13111495,AGREX DO BRASIL COMERCIO E EXPORTACAO DE GRAOS LTDA,2062,351495154.0,5
2023-02-15,12657869000192,12657869,0001,92,1,LOUIS DREYFUS COMPANY AGRICOLA,2,2010-09-30,0,,,2010-09-30,0131800,"3821100,7020400,6499999",SP,3550308,7107,AVENIDA,BRIG FARIA LIMA,1355,ANDAR 13                  SALA  J,JARDIM PAULISTANO,01452919,11,30397160,13,21279893,,,spo-ldccscfiscal@ldc.com,,,12657869,LOUIS DREYFUS COMPANY AGRICOLA S.A.,2054,24690538.0,5
2023-02-15,38850314000822,38850314,0008,22,2,FAZENDA AGUA SANTA,2,2020-10-14,0,,,2020-10-14,0115600,"0111302,0112101,0113000,0116402,0119905,0139399,0151201,0153902,0154700",MT,5105259,9925,FAZENDA,"AGUA SANTA - RODOVIA BR 163, KM 675",S/N,,ZONA RURAL,78455000,65,35499000,,,,,contador@ggfbrasil.com,,,38850314,GGF AGRO LTDA,2062,210000000.0,5
2023-02-15,05491108000148,05491108,0001,48,1,,2,2003-10-18,0,,249,2002-12-30,6462000,,EX,,9707,,FAIRIES PARKWAY,4666,,ILLINOIS,,,,,,,,,,,05491108,ARCHER-DANIELS-MIDLAND COMPANY,2216,0.0,5
2023-02-15,00831373006900,00831373,0069,00,2,LOUIS DREYFUS COMPANY SUCOS,2,2011-04-11,0,,,2011-04-11,0131800,,SP,3550506,7111,ESTRADA,ALVINLANDIA A SAO PEDRO DO TURVO,S/N,      FAZENDA SAO LUIZ,ZONA RURAL,18940000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373000457,00831373,0004,57,2,,8,1999-01-12,1,,,1998-02-03,4611700,,SE,2800308,3105,AVENIDA,PEDRO CALAZANS,965,SOBRELOJA,CENTRO,49010490,079,2116830,,,079,2116829,,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373005769,00831373,0057,69,2,LOUIS DREYFUS COMPANY SUCOS,2,2008-07-17,0,,,2008-07-17,1033301,,SP,3552700,7155,TRAVESSA,SANTA MARIA,110,,CENTRO,14910000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373003804,00831373,0038,04,2,LOUIS DREYFUS COMPANY SUCOS,2,2005-07-20,0,,,2005-07-20,0131800,,SP,3539400,6889,ESTRADA,MUNICIPAL PIRATININGA FAZ SILVERIA,SN,FAZENDA SAO JOSE,ZONA RURAL,17490001,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373004444,00831373,0044,44,2,LOUIS DREYFUS COMPANY SUCOS,8,2019-10-09,1,,,2007-04-18,4621400,,MG,3170701,5413,RODOVIA,BR-491 VARGINHA-ELOI MENDES,S/N,": KM 233,SALA A;",PARQUE MARIELA,37030087,13,21279893,11,30397160,17,33446001,spo-ldcscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373002409,00831373,0024,09,2,,8,2005-07-20,1,,,2004-09-28,6462000,,SP,3550308,7107,AVENIDA,BRIGADEIRO FARIA LIMA,1355,14 ANDAR SALA 3,PINHEIROS,01451903,017,33446000,,,017,33446001,,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373007460,00831373,0074,60,2,LOUIS DREYFUS COMPANY SUCOS,2,2012-02-16,0,,,2012-02-16,1033301,,SP,3539400,6889,ESTRADA,MUNICIPAL PIRATININGA  FAZENDA SILVERIA,S/N,      BIN SAO JOSE,ZONA RURAL,17490001,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373005092,00831373,0050,92,2,LOUIS DREYFUS COMPANY SUCOS,2,2007-03-29,0,,,2007-03-29,0131800,,SP,3507506,6249,RODOVIA,"MARECHAL RONDOM - ENTRADA PARA DISTR. DE TOLEDO, KM 258",S/N,      FAZENDA SERRINHA,ZONA RURAL,18608840,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373003049,00831373,0030,49,2,LOUIS DREYFUS COMPANY SUCOS,2,2004-10-28,0,,,2004-10-28,0131800,,SP,3501004,6119,RODOVIA,SP 351 ALTINOPOLIS A SANTO ANTONIO,SN,FAZ STA ELIZA,ZONA RURAL,14350000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373006730,00831373,0067,30,2,LOUIS DREYFUS COMPANY SUCOS,2,2011-01-14,0,,,2011-01-14,0131800,,SP,3538907,6879,ESTRADA,MUNICIPAL PIRAJUI - CEAGESP,S/N,,ZONA RUAL,16600000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373006498,00831373,0064,98,2,LOUIS DREYFUS COMPANY SUCOS,2,2009-01-21,0,,,2009-01-21,0131800,,SP,3527504,6651,RODOVIA,"SP-315 - DUARTINA A UBIRAJARA, KM 16",S/N,      FAZENDA PARAISO,ZONA RURAL,17475000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373000104,00831373,0001,04,1,LOUIS DREYFUS COMPANY SUCOS,2,2004-04-09,0,,,1995-09-06,1033301,"1033302,5231102,4621400,4623108,0131800,4633801,3314710,4683400,8211300",SP,3550308,7107,AVENIDA,BRIGADEIRO FARIA LIMA,1355,ANDAR 14                  CONJ  1401-B,PINHEIROS,01452919,11,30397160,13,21279893,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373004606,00831373,0046,06,2,LOUIS DREYFUS COMMODITIES AGROINDUSTRIAL LTDA.,8,2008-08-13,1,,,2007-06-25,4621400,,ES,3203908,5677,RODOVIA,MIGUEL CURRY CARNEIRO,1023,ANDAR 1                   SALA  A,SEDE,29830000,11,30396700,11,30396830,11,38143235,fabio.varandas@ldcommodities.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373006650,00831373,0066,50,2,LOUIS DREYFUS COMPANY SUCOS,2,2011-01-14,0,,,2011-01-14,1033301,4683400,SP,3536505,6831,AVENIDA,CONSTANTE PAVAN,4327,"SALA  D, BLOCO D-2",BETEL,13148198,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373004959,00831373,0049,59,2,LOUIS DREYFUS COMPANY SUCOS,2,2007-07-12,0,,,2007-07-12,0131800,,SP,3518107,6463,ESTRADA,"SP 333,RODOVIA PORTO FERRAO A MARILIA, KM 288",S/N,      FAZ. SAO SEBASTIA,ZONA RURAL,16570000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373008199,00831373,0081,99,2,LOUIS DREYFUS COMPANY SUCOS,2,2012-08-22,0,,,2012-08-22,0131800,,MG,3170206,5403,RODOVIA,"MUNICIPAL UBERLANDIA MONTE ALEGRE DE MINAS, RM 354 - KM 11",S/N,: FAZENDA N.S. LOURDES;,ZONA RURAL,38400970,13,21279893,11,30397160,17,33446001,spo-lsccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373006145,00831373,0061,45,2,,8,2016-08-09,1,,,2008-07-17,1033301,,SP,3533908,6779,RUA,NOVE DE JULHO,1331,,CENTRO,15400000,11,30396802,11,30396862,11,38143235,luciano.pereira@ldcom.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373008784,00831373,0087,84,2,LOUIS DREYFUS COMPANY SUCOS,2,2022-10-27,0,,,2022-10-27,0131800,,SP,3548054,2939,ESTRADA,MUNICIPAL SANTO ANTONIO DO ARACANGUA/SUB MECCI,SN,,ZONA RURAL,16130000,13,21279888,,,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373001348,00831373,0013,48,2,,8,2015-10-26,1,,,2004-09-28,0131800,,SP,3522000,6541,ESTRADA,ITAJU IBITINGA,SN,FAZENDA MORUMBI,ZONA RURAL,17260000,017,33446000,,,017,33446001,luciano.pereira@ldcom.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373000708,00831373,0007,08,2,,8,2011-01-11,1,,,2004-02-17,1033301,1033302,SP,3506102,6221,RODOVIA,ARMANDO DE SALLES OLIVEIRA KM 396,SN,CONJUNTO G SALA 2,ZONA RURAL,14707900,017,33446000,,,017,33446001,,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373000880,00831373,0008,80,2,LOUIS DREYFUS COMPANY SUCOS,8,2017-03-16,1,,,2004-09-28,0131800,,SP,3518107,6463,RODOVIA,MARECHAL RONDON KM 413,SN,FAZENDA UNIAO,ZONA RURAL,16570000,017,33446000,,,017,33446001,luciano.pereira@ldcom.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373001186,00831373,0011,86,2,LOUIS DREYFUS COMPANY SUCOS,2,2004-09-28,0,,,2004-09-28,0131800,,SP,3502002,6139,ESTRADA,ANALANDIA A VISCONDE,SN,FAZENDA BOCAINA,ZONA RURAL,13550000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373005505,00831373,0055,05,2,LOUIS DREYFUS COMPANY SUCOS,2,2008-07-17,0,,,2008-07-17,0131800,,SP,3523503,6571,RODOVIA,DR. ENE SAB,S/N,KM    24,ZONA RURAL,18690000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373007206,00831373,0072,06,2,LOUIS DREYFUS COMPANY SUCOS,2,2012-02-16,0,,,2012-02-16,1033301,,SP,3507506,6249,RODOVIA,"SP 280, KM 216, MARGEM ESQUERDA",S/N,      BIN MORRINHOS,ZONA RURAL,18603970,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373000295,00831373,0002,95,2,LOUIS DREYFUS COMPANY SUCOS,2,2004-12-31,0,,,1997-12-17,1033301,"1033302,4683400,4633801,3314710",SP,3529302,6687,ESTRADA,DA FAZENDA,6000,,BOA VISTA,15991294,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373002077,00831373,0020,77,2,LOUIS DREYFUS COMPANY SUCOS,2,2004-09-28,0,,,2004-09-28,0131800,,SP,3547908,7059,RODOVIA,ALTINOPOLIS CAJURU KM 328,SN,FAZENDA SAO JOAO,ZONA RURAL,14390000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373003120,00831373,0031,20,2,LOUIS DREYFUS COMPANY SUCOS,2,2005-01-17,0,,,2005-01-17,1033301,1033302,SP,3506102,6221,AVENIDA,PREFEITO PEDRO PASCHOAL,SN,,JD CIRANDA,14700700,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373005254,00831373,0052,54,2,LOUIS DREYFUS COMPANY SUCOS,2,2007-07-12,0,,,2007-07-12,0131800,,SP,3520103,6503,ESTRADA,IGARAPAVA PARA RIFAINA,S/N,KM    23,ZONA RURAL,14540000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373002662,00831373,0026,62,2,,8,2008-07-10,1,,,2004-10-28,1033301,1033302,SP,3506102,6221,RODOVIA,ARMANDO DE SALLES OLIVERIA KM 396,SN,CONJUNTO G,ZONA RURAL,14707900,17,33446000,,,17,33446001,,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373001429,00831373,0014,29,2,,8,2011-01-11,1,,,2004-09-28,0131800,,SP,3503307,6165,ESTRADA,MUNIC FABIO DA SILVA PRADO,SN,KM 20 FAZ CASCATA,ZONA RURAL,13604042,017,33446000,,,017,33446001,,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373007117,00831373,0071,17,2,LOUIS DREYFUS COMPANY SUCOS,2,2012-02-17,0,,,2012-02-17,1033301,"1033302,4633801,3314710",PR,4118402,7749,RODOVIA,BR 376,S/N,,ZONA RURAL,87701970,13,21279888,,,17,33446001,spo-ldccscfiscal@ldcom.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373005840,00831373,0058,40,2,LOUIS DREYFUS COMPANY SUCOS,2,2008-07-17,0,,,2008-07-17,0131800,,SP,3542701,6955,ESTRADA,VELHA FRANCA A BATATAIS,S/N,KM    16,ZONA RURAL,14430000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.om,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373008270,00831373,0082,70,2,LOUIS DREYFUS COMPANY SUCOS,2,2012-08-22,0,,,2012-08-22,0131800,,MG,3170206,5403,RODOVIA,BR 497 - KM 40,S/N,: FAZENDA LAGEADINHO;,ZONA RURAL,38400970,13,21279893,11,30397160,17,33446001,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373008512,00831373,0085,12,2,LOUIS DREYFUS COMPANY SUCOS,8,2021-12-15,1,,,2016-01-14,4633801,,SP,3506102,6221,RUA,MARGARIDA ROLCK BRUNELLI,615,SALA  1,DISTRITO INDUSTRIAL I,14711116,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373008431,00831373,0084,31,2,LOUIS DREYFUS COMPANY SUCOS,8,2019-10-02,1,,,2013-04-30,1033301,,SP,3506102,6221,RODOVIA,ARMANDO DE SALLES OLIVEIRA,S/N,KM    396                 CONJ  D,ZONA RURAL,14707900,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373000538,00831373,0005,38,2,LOUIS DREYFUS COMPANY SUCOS,2,2004-04-09,0,,,2002-11-05,5211799,,SP,3548500,7071,RUA,DR BEZERRA DE MENEZES,40,,MACUCO,11020000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373002743,00831373,0027,43,2,,8,2010-02-25,1,,,2004-10-28,1033301,1033302,SP,3529302,6687,RUA,CIPRIANO FERREIRA,SN,CASA 2 SALA 2,BOA VISTA,15991295,16,33834300,,,16,33834301,,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373000376,00831373,0003,76,2,,8,1998-03-04,1,,,1997-12-17,4611700,,SP,3506102,6221,RODOVIA,ARMANDO DE S OLIVEIRA,S/N,KM 396 CASA 2,ZONA RURAL,14700444,,,,,,,,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373006226,00831373,0062,26,2,,8,2012-07-06,1,,,2008-07-17,1033301,,SP,3540705,6915,RUA,VINTE E NOVE DE JULHO,1801,,JARDIM PRIMAVERA,13660000,17,33446064,,,17,33446001,margarete.ferraresi@ldcommodities.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373004797,00831373,0047,97,2,LOUIS DREYFUS COMPANY SUCOS,2,2007-07-12,0,,,2007-07-12,0131800,,SP,3538907,6879,ESTRADA,"MUNICIPAL PIRAJUI AO DISTRITO DE CORREDEIRA, KM 9",S/N,      FAZENDA CACHOEIRINHA,ZONA RURAL,16600000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373004525,00831373,0045,25,2,LOUIS DREYFUS COMMODITIES AGROINDUSTRIAL LTDA.,8,2011-07-28,1,,,2007-07-03,4693100,,PR,4118204,7745,AVENIDA,PORTUARIA,S/N,ANDAR 2                   SALA  2                         ESCRT. ADMINISTRAT.,PORTO D. PEDRO II,83221570,17,33446064,,,11,38143235,waldemar.belli@ldcommodities.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373007036,00831373,0070,36,2,LOUIS DREYFUS COMPANY SUCOS,2,2011-11-04,0,,,2011-11-04,0131800,,SP,3533908,6779,ESTRADA,"MUNICIPAL DIOGENES BREDA FILHO, KM 19.5-OLIMPIA A CRUZ ALTA",S/N,      FAZENDA SANTA MARIA,LARANJEIRAS,15400000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373003472,00831373,0034,72,2,LOUIS DREYFUS COMPANY SUCOS,2,2005-03-29,0,,,2005-03-29,0131800,,SP,3523503,6571,RODOVIA,"MARECHAL CASTELO BRANCO, KM 201",SN,FAZ RINCAO DOS COXOS,ZONA RURAL,18690000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373005335,00831373,0053,35,2,LOUIS DREYFUS COMPANY SUCOS,2,2008-01-22,0,,,2008-01-22,1033301,"5211799,5231102,3314710",SP,3548500,7071,AVENIDA,GOVERNADOR MARIO COVAS JUNIOR,S/N,ARMZ: 30;,ESTUARIO,11020300,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373003987,00831373,0039,87,2,LOUIS DREYFUS COMPANY SUCOS,2,2005-09-29,0,,,2005-09-29,0131800,,MG,3164704,5293,ESTRADA,MUNIC SAO SEBASTIO DO PARAISO A MORRO VERMELHO KM 05,SN,FAZENDA AGUA VERMELHA,ZONA RURAL,37950000,13,21279893,11,30397160,17,33446001,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373002824,00831373,0028,24,2,LOUIS DREYFUS COMPANY SUCOS,2,2004-09-28,0,,,2004-09-28,0131800,,SP,3523503,6571,RODOVIA,PRESIDENTE CASTELO BRANCO KM 200,SN,FAZ LAGEADO P BRANCA,ZONA RURAL,18690000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373005173,00831373,0051,73,2,LDC AGROINDUSTRIAL COMMODITIES AGROINDUSTRIAL LTDA.,8,2012-10-23,1,,,2007-10-08,4693100,,MT,5100300,9005,RODOVIA,BR-364,S/N,SALA  2                   ANEXO COINBRA             KM    16,TERMINAL FERRONORTE,78780000,11,30396700,11,30396830,11,38143235,fabio.varandas@ldcommodities.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373001690,00831373,0016,90,2,LOUIS DREYFUS COMPANY SUCOS,2,2004-09-28,0,,,2004-09-28,0131800,,SP,3548906,7079,ESTRADA,SAO CARLOS A RIBEIRAO PRETO KM245,SN,FAZENDA SAO FRANCISCO,AGUA VERM A STA EUDO,13560970,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373004363,00831373,0043,63,2,LOUIS DREYFUS COMPANY SUCOS,2,2007-01-18,0,,,2007-01-18,0131800,,SP,3525805,6617,ESTRADA,VICINAL JULIO MESQUITA A GUAIMBE,SN,KM 10 FAZENDA CAMPOS NOVOS,ZONA RURAL,17550000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373001267,00831373,0012,67,2,LOUIS DREYFUS COMPANY SUCOS,8,2017-03-16,1,,,2004-09-28,0131800,,SP,3536703,6835,ESTRADA,VICINAL SANTELMO BAURU,SN,FAZENDA DOS COQUEIROS,ZONA RURAL,17280000,017,33446000,,,017,33446001,luciano.pereira@ldcom.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373004100,00831373,0041,00,2,LOUIS DREYFUS COMPANY SUCOS,2,2007-01-18,0,,,2007-01-18,0131800,,SP,3518107,6463,RODOVIA,"SP 333, ROD PORTO FERRAO A MARILIA",SN,KM 288 FAZENDA SAO JOAQUIM,ZONA RURAL,16570000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373001933,00831373,0019,33,2,LOUIS DREYFUS COMPANY SUCOS,2,2004-09-28,0,,,2004-09-28,0131800,,SP,3501004,6119,RODOVIA,ALTINO ARANTES DO NASCIMENTO,SN,KM 12 FAZ RIB FUNDO,ZONA RURAL,14350000,11,30397160,13,21279893,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373008601,00831373,0086,01,2,LOUIS DREYFUS COMPANY SUCOS,2,2019-09-05,0,,,2019-09-05,1033301,,SP,3503307,6165,RUA,LOURENCO DIAS,911,,CENTRO,13600180,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373005688,00831373,0056,88,2,LOUIS DREYFUS COMPANY SUCOS,2,2008-07-17,0,,,2008-07-17,0131800,,SP,3500709,6113,ESTRADA,AGD 80 - AGUDOS - DOMELIA,S/N,KM    24,AREA RURAL DE AGUDOS,17139899,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373000619,00831373,0006,19,2,,8,2010-02-25,1,,,2004-02-17,1033301,1033302,SP,3529302,6687,ESTRADA,DA FAZENDA,6000,CONJUNTO D SALA 3,BOA VISTA,15991294,016,33483430,,,016,33434301,,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373007540,00831373,0075,40,2,LOUIS DREYFUS COMPANY SUCOS,2,2012-02-16,0,,,2012-02-16,1033301,,SP,3537008,6841,RODOVIA,"ANTONIO GIOLO, KM 23",S/N,      BIN SANTA ANGELA,ZONA RURAL,14470000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373006307,00831373,0063,07,2,LOUIS DREYFUS COMPANY SUCOS,2,2008-09-22,0,,,2008-09-22,0131800,,SP,3537008,6841,RODOVIA,"ANTONIO GIOLO, SENTIDO PEDREGULHO",S/N,KM    19                        FAZENDA BOM RETIRO,ZONA RURAL,14470000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373003391,00831373,0033,91,2,LOUIS DREYFUS COMPANY SUCOS,8,2019-11-27,1,,,2005-02-15,1033301,"1033302,4683400,4633801,3314710",SP,3515152,2949,RODOVIA,"SP 332,  KM 164",SN,,DISTRITO INDUSTRIAL,13165000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
2023-02-15,00831373001852,00831373,0018,52,2,LOUIS DREYFUS COMPANY SUCOS,8,2019-08-16,1,,,2004-09-28,0131800,,SP,3555901,7219,ESTRADA,PONGAI A URU KM 6,SN,FAZENDA CANAAN,ZONA RURAL,16650000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,00831373,LOUIS DREYFUS COMPANY SUCOS S.A,2054,456554240.0,5
