Latitude,Longitude,Name,Organization,Farm,State,City
-14.320113888888889,-57.89548888888889,Fazendas Bartira,Bartira Agropecuária,Fazenda San Antônio,Mato Grosso,Tangará da Serra
-11.888805555555555,-51.91063888888889,Fazendas Bartira,Bartira Agropecuária,Fazenda Morumbi Agropecuária S.A,Mato Grosso,Bom Jesus do Araguaia
-8.376416666666668,-46.42808888888889,Fazendas Bartira,Bartira Agropecuária,Fazenda Bacuri,Maranhão,Balsas
-7.8708027777777785,-45.74746388888889,Fazendas Bartira,Bartira Agropecuária,Fazenda Horizontina Leste,Maranhão,Tasso Fragoso
-8.249437,-7.8708027777777785,Fazendas Bartira,Bartira Agropecuária,Fazenda Horizontina Norte,,
-12.26558611111111,-56.19936388888888,Cerquality Consultoria em Sustentabilidade e Certificacao LTDA - Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,AgroAna,Mato Grosso,Ipiranga do Norte
-11.546308333333334,-56.516375,Cerquality Consultoria em Sustentabilidade e Certificacao LTDA - Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,América,Mato Grosso,Tabaporã
-13.152155555555556,-55.37456666666667,Cerquality Consultoria em Sustentabilidade e Certificacao LTDA - Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,Boa Vista,Mato Grosso,Sorriso
-12.003072222222222,-54.671613888888885,Cerquality Consultoria em Sustentabilidade e Certificacao LTDA - Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,Conquista,Mato Grosso,Santa Carmem
-12.125052777777778,-55.48029722222223,Cerquality Consultoria em Sustentabilidade e Certificacao LTDA - Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,Diamantino,Mato Grosso,Sinop
-11.748022222222222,-56.117777777777775,Cerquality Consultoria em Sustentabilidade e Certificacao LTDA - Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,Fênix,Mato Grosso,Porto dos Gaúchos
-13.245861111111111,-55.187263888888886,Cerquality Consultoria em Sustentabilidade e Certificacao LTDA - Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,JP,Mato Grosso,Nova Ubiratã
-12.401736111111111,-55.975455555555556,Cerquality Consultoria em Sustentabilidade e Certificacao LTDA - Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,Nossa Sr? da Carmo,Mato Grosso,Sorriso
-12.922130555555555,-55.53149722222222,Cerquality Consultoria em Sustentabilidade e Certificacao LTDA - Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,Potrich,Mato Grosso,Sorriso
-12.234741666666666,-55.76791388888889,Cerquality Consultoria em Sustentabilidade e Certificacao LTDA - Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,Pressi,Mato Grosso,Sorriso
-11.956708333333333,-56.152794444444446,Cerquality Consultoria em Sustentabilidade e Certificacao LTDA - Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,Rio Branco,Mato Grosso,Ipiranga do Norte
-12.772680555555556,-55.95436666666667,Cerquality Consultoria em Sustentabilidade e Certificacao LTDA - Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,Santa Carmen,Mato Grosso,Sorriso
-12.505386111111111,-55.866036111111114,Cerquality Consultoria em Sustentabilidade e Certificacao LTDA - Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,Santa Helena,Mato Grosso,Sorriso
-12.818438888888888,-54.93896944444444,Cerquality Consultoria em Sustentabilidade e Certificacao LTDA - Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,São José,Mato Grosso,Nova Ubiratã
-12.496224999999999,-55.81568333333333,Cerquality Consultoria em Sustentabilidade e Certificacao LTDA - Grupo I,Cerquality Consultoria em Sustentabilidade e Certificação,Sichieri,Mato Grosso,Sorriso
-8.119722222222222,-46.53055555555555,Agrex do Brasil S.A.,Agrex do Brasil,Fazenda Campos Lindos,Tocantins,Campos Lindos
-8.293055555555556,-46.776944444444446,Agrex do Brasil S.A.,Agrex do Brasil,Fazenda Chapada Alta,Tocantins,Campos Lindos
-7.420833333333333,-46.36138888888889,Agrex do Brasil S.A.,Agrex do Brasil,Fazenda Santo Isidoro,Maranhão,Riachão
-8.564722222222223,-46.67944444444444,Agrex do Brasil S.A.,Agrex do Brasil,Fazenda Batavo,Maranhão,Balsas
-11.548055555555555,-48.40138888888889,Agrex do Brasil S.A.,Agrex do Brasil,Fazenda União,Tocantins,São Valério da Natividade
-7.654166666666667,-46.66416666666667,Agrex do Brasil S.A.,Agrex do Brasil,Fazenda Curitiva,Maranhão,Riachão
-14.857861111111111,-53.492125,GGF - Guerino Ferrarin e Outros,GGF Agro,Fazenda Izabela,Mato Grosso,Santo Antônio do Leste
-15.23903611111111,-54.154088888888886,GGF - Guerino Ferrarin e Outros,GGF Agro,Fazenda Primavera,Mato Grosso,Primavera do Leste
-14.8586,-53.49315,GGF - Guerino Ferrarin e Outros,GGF Agro,Fazenda Independência,Mato Grosso,Santo Antônio do Leste
-13.524036111111112,-55.07678333333334,GGF - Guerino Ferrarin e Outros,GGF Agro,Fazenda Rio Bonito,Mato Grosso,Nova Ubiratã
-13.853141666666666,-57.19152777777777,GGF - Guerino Ferrarin e Outros,GGF Agro,Fazenda Pirapó,Mato Grosso,São José do Rio Claro
-21.282777777777778,-45.43416666666666,Saag Comercial Exportadora Ltda,Saag Comercial Exportadora ,Fazenda Lage,Minas Gerais,Santana da Vargem
-21.52791111111111,-45.25128611111111,Saag Comercial Exportadora Ltda,Saag Comercial Exportadora ,Fazenda Saquarema,Minas Gerais,Carmo da Cachoeira
-20.823544444444444,-45.25128611111111,Saag Comercial Exportadora Ltda,Saag Comercial Exportadora ,Agropecuaria Verdes Mares,Minas Gerais,"Candeias, Minas Gerais"
-21.380283333333335,-45.308474999999994,Saag Comercial Exportadora Ltda,Saag Comercial Exportadora ,Potreiro,Minas Gerais,Três Pontas
-19.435080555555555,-46.84454166666667,Saag Comercial Exportadora Ltda,Saag Comercial Exportadora ,Agrorossi,Minas Gerais,Ibiá
-19.516130555555556,-46.53453888888889,Saag Comercial Exportadora Ltda,Saag Comercial Exportadora ,São Pedro,Minas Gerais,Ibiá
-19.516130555555556,-46.53454166666666,Saag Comercial Exportadora Ltda,Saag Comercial Exportadora ,Fazenda Angico,Minas Gerais,Ibiá
-19.937797222222223,-46.43993333333333,Saag Comercial Exportadora Ltda,Saag Comercial Exportadora ,Fazenda Novo Horizonte,Minas Gerais,Medeiros
-21.60213888888889,-45.10445555555556,Saag Comercial Exportadora Ltda,Saag Comercial Exportadora ,Fazenda da Laje,Minas Gerais,Três Corações
-13.666558333333334,-55.39378611111111,GGF - GUERINO FERRARIN E OUTROS,GGF Agro,Pau da Onça,Mato Grosso,Santa Rita do Trivelato
-14.82449,-47.72547,Fazenda Nossa Senhora Aparecida,Fazenda Nossa Senhora Aparecida,Nossa Senhora Aparecida,Goiás,Água Fria de Goiás
-8.59715,-46.639218,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA AGRO BOA VISTA,Maranhão,Balsas
-8.118607,-45.870153,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA CERTEZA,Maranhão,Tasso Fragoso
-8.651808,-45.945183,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA CHAPADÃO,Maranhão,Tasso Fragoso
-8.297231,-45.769278,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA SAPUCAÍ,Maranhão,Tasso Fragoso
-7.088961,-45.945405,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA GUAÍRA,Maranhão,Fortaleza dos Nogueiras
-8.430479,-46.618932,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA CAIUÁ,Maranhão,Balsas
-7.447427,-46.3264,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA SEIS IRMÃOS,Maranhão,Riachão
-8.721907,-45.570364,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA JAPURÁ,Piauí,Santa Filomena
-12.423922,-46.2506222,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA ALVORADA,Bahia,Luíz Eduardo Magalhães
-8.678837,-46.665834,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA TAKAHASHI,Maranhão,Balsas
-15.266706,-54.263947,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA LAGOA ENCANTADA,Mato Grosso,Primavera do Leste
-7.963056,-45.92465,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA ESCONDIDO,Maranhão,Balsas
-7.965008,-45.752163,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA PIRACICABA,Maranhão,Balsas
-8.125459,-45.789736,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA ANGICOS,Maranhão,Tasso Fragoso
-12.902398,-46.194599,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA GUARANI,Bahia,São Desidério
-11.84223,-46.244109,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA ORQUÍDEAS,Bahia,Barreiras
-11.793402,-45.958693,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA CAMPO ABERTO BARREIRAS – BA,Bahia,Barreiras
-8.191716,-46.461772,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA BAIXÃO PRETO,Maranhão,Riachão
-8.520959,-46.749241,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA  AGROMANTOVA  - BATAVO,Maranhão,Balsas
-8.9949,-46.559639,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA TABATINGA,Maranhão,Alto Parnaíba
-8.672696,-46.011546,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA TERRA NOVA,Maranhão,Tasso Fragoso
-8.12433,-46.14611,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA ARAPUÃ,Maranhão,Tasso Fragoso
-8.041355,-45.976106,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA APUÃ,Maranhão,Balsas
-8.135828,-46.133402,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA NOSSA SENHORA DAS GRAÇAS,Maranhão,Tasso Fragoso
-12.214789,-45.958782,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA SAMA,Bahia,Luíz Eduardo Magalhães
-11.83768,-46.28957,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA CONDOMINIO IRMÃOS GATTO,Bahia,Barreiras
-8.447452,-45.937696,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA CABECEIRA,Maranhão,Tasso Fragoso
-7.960087,-45.809129,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA TEATINO,Maranhão,Balsas
-7.798658,-45.054773,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA TRADIÇÃO,Piauí,Ribeiro Gonçalves
-13.504164,-46.113412,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA GBC,Bahia,Correntina
-13.740469,-46.140271,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA PARANÁ,Bahia,Correntina
-12.804929,-45.656859,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA PORTO ALEGRE,Bahia,São Desidério
-7.849968,-45.778352,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA FAVEIRA,Maranhão,Tasso Fragoso
-9.375476,-45.35193833333334,CerQuality Consultoria em Sustentabilidade e Certificação Ltda Grupo III,Cerquality Consultoria em Sustentabilidade e Certificação,FAZENDA ALVORADA – FRITZEN,Piauí,Gilbués
-24.920630555555558,-54.03516666666666,Cataratas do Iguacu Produtos Organicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Carlos Eduardo Silveira,Paraná,Diamante d'Oeste
-24.946908333333333,-54.05305,Cataratas do Iguacu Produtos Organicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Tatiana Eloiza Scultz,Paraná,Diamante d'Oeste
-24.920630555555558,-54.03516666666666,Cataratas do Iguacu Produtos Organicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Cleusa Guilherme da Silva,Paraná,Diamante d'Oeste
-24.920283333333334,-54.038780555555554,Cataratas do Iguacu Produtos Organicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Diomar Zopellaro,Paraná,Diamante d'Oeste
-24.93898888888889,-54.058386111111105,Cataratas do Iguacu Produtos Organicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Jose Ezildo da Silva,Paraná,Diamante d'Oeste
-24.220277777777778,-53.71083333333333,Cataratas do Iguacu Produtos Organicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Flavio Luiz Berno,Paraná,Palotina
-24.240555555555556,-53.863055555555555,Cataratas do Iguacu Produtos Organicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Caroline de Carle Gomes,Paraná,Palotina
-24.499722222222225,-54.18083333333333,Cataratas do Iguacu Produtos Organicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Darci Dedimar Tomm,Paraná,Marechal Cândido Rondon
-25.08861111111111,-53.581388888888895,Cataratas do Iguacu Produtos Organicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Hilario Mattuizzi,Paraná,Santa Tereza do Oeste
-24.198888888888888,-53.717222222222226,Cataratas do Iguacu Produtos Organicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Deomiro Bernardo Lehmkuhl,Paraná,Palotina
-24.264722222222222,-53.89361111111111,Cataratas do Iguacu Produtos Organicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Lauri Leo Buzanello,Paraná,Palotina
-25.08861111111111,-53.581388888888895,Cataratas do Iguacu Produtos Organicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Araides Duarte da Luz,Paraná,Santa Tereza do Oeste
-24.19361111111111,-53.726111111111116,Cataratas do Iguacu Produtos Organicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Roberto Pradela,Paraná,Palotina
-25.08861111111111,-53.581388888888895,Cataratas do Iguacu Produtos Organicos Ltda - Gebana Brasil,Cataratas do Iguaçu Produtos Orgânicos,Olindo Pierezan,Paraná,Santa Tereza do Oeste
-12.875211111111112,-52.39218888888889,Amaggi EU RED 2,Amaggi,Fazenda Tanguro,Mato Grosso,Querência
-14.318152777777778,-57.95717777777778,Amaggi EU RED 2,Amaggi,Fazenda Itamarati,Mato Grosso,Campo Novo do Parecis
-13.752711111111111,-55.87307222222222,Amaggi Commodities,Amaggi,Fabiane II,Mato Grosso,Nova Mutum
-11.890555555555554,-56.06805555555556,Amaggi Commodities,Amaggi,Horizontina,Mato Grosso,Ipiranga do Norte
-12.516944444444444,-56.64475,Amaggi Commodities,Amaggi,Nova Esperança,Mato Grosso,Tapurah
-12.364722222222222,-55.87138888888889,Amaggi Commodities,Amaggi,Pomba Branca,Mato Grosso,Sorriso
-12.469444444444445,-55.617222222222225,Amaggi Commodities,Amaggi,Poranga,Mato Grosso,Sorriso
-14.114527777777777,-55.30086111111111,Amaggi Commodities,Amaggi,Rancho Alegre,Mato Grosso,Santa Rita do Trivelato
-12.617222222222223,-55.51277777777778,Amaggi Commodities,Amaggi,Reunidas São Roberto,Mato Grosso,Vera
-12.330333333333334,-56311,Amaggi Commodities,Amaggi,Rincão Florido,Mato Grosso,Ipiranga do Norte
-12.557222222222222,-55.63472222222222,Amaggi Commodities,Amaggi,Riograndense,Mato Grosso,Sorriso
-12.588166666666668,-56.642472222222224,Amaggi Commodities,Amaggi,Santa Ignes,Mato Grosso,Tapurah
-12.865444444444444,-55.7215,Amaggi Commodities,Amaggi,Santa Lucia,Mato Grosso,Sorriso
-12.592622222222223,-56.65819722222222,Amaggi Commodities,Amaggi,São Francisco Do Sul,Mato Grosso,Tapurah
-12.052536111111111,-56.350833333333334,Amaggi Commodities,Amaggi,Vendaval,Mato Grosso,Porto dos Gaúchos
-12.516944444444444,-56.64475,Amaggi Commodities,Amaggi,Nova Esperança,Mato Grosso,Tapurah
-12.588166666666668,-56.642472222222224,Amaggi Commodities,Amaggi,Santa Ignes,Mato Grosso,Tapurah
-12.592622222222223,-56.65819722222222,Amaggi Commodities,Amaggi,São Francisco do Sul,Mato Grosso,Tapurah
-9.571591666666666,-61.98356944444445,Amaggi Commodities,Amaggi,Don Aro,Rondônia,Machadinho D'Oeste
-12.330333333333334,-56311,Amaggi Commodities,Amaggi,Rincão Florido,Mato Grosso,Tapurah
-12.052536111111111,-56.350833333333334,Amaggi Commodities,Amaggi,Vendaval,Mato Grosso,Porto dos Gaúchos
-12.469444444444445,-55.617222222222225,Amaggi Commodities,Amaggi,Poranga,Mato Grosso,Sorriso
-12.617222222222223,-55.51277777777778,Amaggi Commodities,Amaggi,Reunidas São Roberto,Mato Grosso,Vera
-12.461141666666666,-55.032183333333336,Amaggi Commodities,Amaggi,Vitoria,Mato Grosso,Feliz Natal
-12.557222222222222,-55.63472222222222,Amaggi Commodities,Amaggi,Riograndense,Mato Grosso,Sorriso
-12.364722222222222,-55.87138888888889,Amaggi Commodities,Amaggi,Pomba Branca,Mato Grosso,Sorriso
-11.890555555555554,-56.06805555555556,Amaggi Commodities,Amaggi,Horizontina,Mato Grosso,Ipiranga do Norte
-12.556775,-55.56934722222223,Amaggi Commodities,Amaggi,Silvano I e Nossa Senhora Aparecida,Mato Grosso,Sorriso
-12.865444444444444,-55.7215,Amaggi Commodities,Amaggi,Santa Lucia,Mato Grosso,Sorriso
-14.114527777777777,-55.30086111111111,Amaggi Commodities,Amaggi,Rancho Alegre,Mato Grosso,Santa Rita do Trivelato
-13.752711111111111,-55.87307222222222,Amaggi Commodities,Amaggi,Fabiane II,Mato Grosso,Nova Mutum
-12.951833333333333,-58.59330555555556,Amaggi Commodities,Amaggi,Globo,Mato Grosso,Sapezal
-13.411111111111111,-58.85777777777778,Amaggi Commodities,Amaggi,Santa Rosa do Paraná I e II,Mato Grosso,Sapezal
-13.375833333333334,-58.46083333333333,Amaggi Commodities,Amaggi,Paraíso,Mato Grosso,Sapezal
-13.627500000000001,-58.70388888888889,Amaggi Commodities,Amaggi,Canário e Rodeio,Mato Grosso,Sapezal
-12.554166666666667,-58.09955555555556,Amaggi Commodities,Amaggi,Flexa de Ouro I,Mato Grosso,Brasnorte
-11.544027777777778,-57.89213888888889,Amaggi Commodities,Amaggi,Flexa de Ouro II,Mato Grosso,Juara
-14.106388888888889,-59.201483333333336,Amaggi Commodities,Amaggi,Lajeada,Mato Grosso,Campos de Júlio
-13.869941666666668,-57.96344166666667,Amaggi Commodities,Amaggi,Estrela,Mato Grosso,Campo Novo do Parecis
-13.328111111111111,-57725,Amaggi Commodities,Amaggi,Santa Maria,Mato Grosso,Campo Novo do Parecis
-13.784975,-57.926091666666665,Amaggi Commodities,Amaggi,Santa Maria (Cristina),Mato Grosso,Campo Novo do Parecis
-13.816888888888888,-57.58744444444444,Amaggi Commodities,Amaggi,Santa Amelia / Curitiba,Mato Grosso,Campo Novo do Parecis
-13.55963888888889,-57.726305555555555,Amaggi Commodities,Amaggi,Vista Alegre,Mato Grosso,Campo Novo do Parecis
-13.757388888888888,-57.54072222222222,Amaggi Commodities,Amaggi,Sudoeste,Mato Grosso,Campo Novo do Parecis
-13.300972222222223,-57.78066666666667,Amaggi Commodities,Amaggi,Piramide,Mato Grosso,Campo Novo do Parecis
-13.570827777777778,-57.93633611111111,Amaggi Commodities,Amaggi,São Carlos,Mato Grosso,Campo Novo do Parecis
-13.570827777777778,-57.93633611111111,Amaggi Commodities,Amaggi,Porta do Céu,Mato Grosso,Campo Novo do Parecis
